This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude.  R.Allen 4/1/08						
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null
1440	1440	  45.2696	3	3
1441	1441	  45.2654	3	3
1442	1442	  45.2598	3	3
1443	1443	  45.2650	3	3
1444	1444	  45.2605	3	3
1445	1445	  45.2533	3	3
1446	1446	  45.2408	3	3
1447	1447	  45.2284	3	3
1448	1448	  45.2268	3	3
1449	1449	  45.2261	3	3
145	145	  44.9880	3	3
1450	1450	  45.2236	3	3
1451	1451	  45.2225	3	3
1452	1452	  45.2208	3	3
1453	1453	  45.2183	3	3
1454	1454	  45.2187	3	3
1455	1455	  45.2149	3	3
1456	1456	  45.2136	3	3
1457	1457	  45.2114	3	3
1458	1458	  45.2087	3	3
1459	1459	  45.2086	3	3
146	146	  44.9891	3	3
1460	1460	  45.2049	3	3
1461	1461	  45.2038	3	3
1462	1462	  45.2003	3	3
1463	1463	  45.2014	3	3
1464	1464	  45.4361	3	3
1465	1465	  45.4367	3	3
1466	1466	  45.4392	3	3
1467	1467	  45.4413	3	3
1468	1468	  45.4435	3	3
1469	1469	  45.4441	3	3
147	147	  44.9877	3	3
1470	1470	  45.4475	3	3
1471	1471	  45.4475	3	3
1472	1472	  45.4524	3	3
1473	1473	  45.4538	3	3
1474	1474	  45.4550	3	3
1475	1475	  45.4572	3	3
1476	1476	  45.4610	3	3
1477	1477	  45.4622	3	3
1478	1478	  45.4652	3	3
1479	1479	  45.4613	3	3
148	148	  44.9921	3	3
1480	1480	  45.4684	3	3
1481	1481	  45.4169	3	3
1482	1482	  45.4512	3	3
1483	1483	  45.4924	3	3
1484	1484	  45.4986	3	3
1485	1485	  45.5051	3	3
1486	1486	  45.5081	3	3
1487	1487	  45.5132	3	3
1488	1488	  45.5228	3	3
1489	1489	  45.5308	3	3
149	149	  44.9916	3	3
1490	1490	  45.5283	3	3
1491	1491	  45.5382	3	3
1492	1492	  45.5468	3	3
1493	1493	  45.5515	3	3
1494	1494	  45.4837	3	3
1495	1495	  45.4982	3	3
1496	1496	  45.5292	3	3
1497	1497	  45.5448	3	3
1498	1498	  45.5518	3	3
1499	1499	  45.5594	3	3
15	15	  44.7370	3	3
150	150	  44.9887	3	3
1500	1500	  45.5624	3	3
1501	1501	  45.5667	3	3
1502	1502	  45.5717	3	3
1503	1503	  45.5757	3	3
1504	1504	  45.5795	3	3
1505	1505	  45.5862	3	3
1506	1506	  45.5908	3	3
1507	1507	  45.5942	3	3
1508	1508	  45.5944	3	3
1509	1509	  45.5989	3	3
151	151	  44.6258	3	3
1510	1510	  45.5985	3	3
1511	1511	  45.5996	3	3
1512	1512	  45.5997	3	3
1513	1513	  45.6002	3	3
1514	1514	  45.6009	3	3
1515	1515	  45.6009	3	3
1516	1516	  45.6012	3	3
1517	1517	  45.5998	3	3
1518	1518	  45.6169	3	3
1519	1519	  45.6091	3	3
152	152	  44.6252	3	3
1520	1520	  45.5933	3	3
1521	1521	  45.5925	3	3
1522	1522	  45.5960	3	3
1523	1523	  45.6138	3	3
1524	1524	  45.6232	3	3
1525	1525	  45.6257	3	3
1526	1526	  45.6295	3	3
1527	1527	  45.6365	3	3
1528	1528	  45.6392	3	3
1529	1529	  45.6432	3	3
153	153	  44.6230	3	3
1530	1530	  45.6429	3	3
1531	1531	  45.6442	3	3
1532	1532	  45.6446	3	3
1533	1533	  45.6550	3	3
1534	1534	  45.6587	3	3
1535	1535	  45.6630	3	3
1536	1536	  45.6670	3	3
1537	1537	  45.6709	3	3
1538	1538	  45.6719	3	3
1539	1539	  45.6709	3	3
154	154	  44.6224	3	3
1540	1540	  45.6818	3	3
1541	1541	  45.6952	3	3
1542	1542	  45.6922	3	3
1543	1543	  45.7004	3	3
1544	1544	  45.7062	3	3
1545	1545	  45.7771	3	3
1546	1546	  45.7765	3	3
1547	1547	  45.7753	3	3
1548	1548	  45.7862	3	3
1549	1549	  45.7892	3	3
155	155	  44.6141	3	3
1550	1550	  45.7954	3	3
1551	1551	  45.7959	3	3
1552	1552	  45.8034	3	3
1553	1553	  45.8166	3	3
1554	1554	  45.8181	3	3
1555	1555	  45.8182	3	3
1556	1556	  45.8343	3	3
1557	1557	  45.8399	3	3
1558	1558	  45.8414	3	3
1559	1559	  45.8455	3	3
156	156	  44.6215	3	3
1560	1560	  45.8432	3	3
1561	1561	  45.8482	3	3
1562	1562	  45.8498	3	3
1563	1563	  45.8498	3	3
1564	1564	  45.8531	3	3
1565	1565	  45.8530	3	3
1566	1566	  45.8542	3	3
1567	1567	  45.8577	3	3
1568	1568	  45.8579	3	3
1569	1569	  45.8645	3	3
157	157	  44.6229	3	3
1570	1570	  45.6491	3	3
1571	1571	  45.6578	3	3
1572	1572	  45.6877	3	3
1573	1573	  45.7029	3	3
1574	1574	  45.7083	3	3
1575	1575	  45.7553	3	3
1576	1576	  45.7560	3	3
1577	1577	  45.7917	3	3
1578	1578	  45.7939	3	3
1579	1579	  45.7950	3	3
158	158	  44.6080	3	3
1580	1580	  45.7970	3	3
1581	1581	  45.8262	3	3
1582	1582	  45.6618	3	3
1583	1583	  45.6247	3	3
1584	1584	  45.6927	3	3
1585	1585	  45.6974	3	3
1586	1586	  45.7034	3	3
1587	1587	  45.6922	3	3
1588	1588	  45.6958	3	3
1589	1589	  45.7750	3	3
159	159	  44.6078	3	3
1590	1590	  45.7830	3	3
1591	1591	  45.7797	3	3
1592	1592	  45.7873	3	3
1593	1593	  45.7865	3	3
1594	1594	  45.8117	3	3
1595	1595	  45.8123	3	3
1596	1596	  45.8266	3	3
1597	1597	  45.8358	3	3
1598	1598	  45.8368	3	3
1599	1599	  45.8492	3	3
16	16	  44.7417	3	3
160	160	  44.6046	3	3
1600	1600	  45.8496	3	3
1601	1601	  45.1449	3	3
1602	1602	  45.1481	3	3
1603	1603	  45.1536	3	3
1604	1604	  45.1429	3	3
1605	1605	  45.1531	3	3
1606	1606	  45.1706	3	3
1607	1607	  45.1573	3	3
1608	1608	  45.1667	3	3
1609	1609	  45.1781	3	3
161	161	  44.6062	3	3
1610	1610	  45.0156	3	3
1611	1611	  44.9991	3	3
1612	1612	  45.0131	3	3
1613	1613	  45.0074	3	3
1614	1614	  44.9988	3	3
1615	1615	  45.0231	3	3
1616	1616	  45.0039	3	3
1617	1617	  45.0268	3	3
1618	1618	  45.8766	3	3
1619	1619	  45.8793	3	3
162	162	  44.6063	3	3
1620	1620	  45.8811	3	3
1621	1621	  45.8786	3	3
1622	1622	  45.8810	3	3
1623	1623	  45.8849	3	3
1624	1624	  45.8842	3	3
1625	1625	  45.8860	3	3
1626	1626	  45.8859	3	3
1627	1627	  45.8897	3	3
1628	1628	  45.8909	3	3
1629	1629	  45.8938	3	3
163	163	  44.6058	3	3
1630	1630	  45.8980	3	3
1631	1631	  45.9019	3	3
1632	1632	  45.9003	3	3
1633	1633	  45.9069	3	3
1634	1634	  45.8986	3	3
1635	1635	  45.8923	3	3
1636	1636	  45.8880	3	3
1637	1637	  45.8913	3	3
1638	1638	  45.9056	3	3
1639	1639	  45.9037	3	3
164	164	  44.6036	3	3
1640	1640	  45.9116	3	3
1641	1641	  45.9030	3	3
1642	1642	  45.8999	3	3
1643	1643	  45.9058	3	3
1644	1644	  45.9051	3	3
1645	1645	  45.9082	3	3
1646	1646	  45.9137	3	3
1647	1647	  45.9115	3	3
1648	1648	  45.9047	3	3
1649	1649	  45.9217	3	3
165	165	  44.6042	3	3
1650	1650	  45.9283	3	3
1651	1651	  45.9192	3	3
1652	1652	  45.9263	3	3
1653	1653	  45.9308	3	3
1654	1654	  45.9281	3	3
1655	1655	  45.9356	3	3
1656	1656	  45.9355	3	3
1657	1657	  45.9351	3	3
1658	1658	  45.9372	3	3
1659	1659	  45.9387	3	3
166	166	  44.6034	3	3
1660	1660	  45.9398	3	3
1661	1661	  45.9412	3	3
1662	1662	  45.9380	3	3
1663	1663	  45.9369	3	3
1664	1664	  45.9357	3	3
1665	1665	  45.9412	3	3
1666	1666	  45.9376	3	3
1667	1667	  45.9411	3	3
1668	1668	  45.9413	3	3
1669	1669	  45.9418	3	3
167	167	  44.9847	3	3
1670	1670	  45.9418	3	3
1671	1671	  45.9433	3	3
1672	1672	  45.9454	3	3
1673	1673	  45.9455	3	3
1674	1674	  45.9475	3	3
1675	1675	  45.9387	3	3
1676	1676	  45.9409	3	3
1677	1677	  45.9449	3	3
1678	1678	  45.9402	3	3
1679	1679	  45.9457	3	3
168	168	  44.9880	3	3
1680	1680	  45.9460	3	3
1681	1681	  45.9525	3	3
1682	1682	  45.9585	3	3
1683	1683	  45.9592	3	3
1684	1684	  45.9622	3	3
1685	1685	  45.9711	3	3
