ET Cell ID	ET Cell Name	Ref ET MET ID	Met Latitude	Met Longitude	Met Elevation (feet)	Area weighted average Permeability - in/hr	Area weighted average WHC - in/ft	Average soil depth - in	Hydrologic Group (A-C) (A='coarse'  B='medium')	Hydrologic Group  (1-3) (1='coarse' 2='medium')	Aridity Rating (fromHuntington plus google)	Ref ET Data Path
1891	1891	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1892	1892	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1893	1893	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1894	1894	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1895	1895	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1896	1896	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1897	1897	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1898	1898	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1899	1899	101634	  46.3580	-105.8080	2418.11	-999	1.7539	60	B	2	50	
19	19	155656	  44.7330	-107.1420	4298.43	-999	1.8007	60	B	2	50	
190	190	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
1900	1900	101634	  46.3580	-105.8080	2418.11	-999	1.8000	60	B	2	50	
1901	1901	101633	  46.3580	-105.8500	2510.50	-999	1.8000	60	B	2	50	
1902	1902	101633	  46.3580	-105.8500	2510.50	-999	1.8000	60	B	2	50	
1903	1903	100247	  46.4000	-105.8500	2377.43	-999	1.5600	60	B	2	50	
1904	1904	100247	  46.4000	-105.8500	2377.43	-999	1.5600	60	B	2	50	
1905	1905	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1906	1906	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1907	1907	100248	  46.4000	-105.8080	2416.93	-999	1.8000	60	B	2	50	
1908	1908	100248	  46.4000	-105.8080	2416.93	-999	1.6800	60	B	2	50	
1909	1909	100248	  46.4000	-105.8080	2416.93	-999	1.6800	60	B	2	50	
191	191	154274	  44.7750	-106.9750	3941.08	-999	1.8553	60	B	2	50	
1910	1910	100248	  46.4000	-105.8080	2416.93	-999	1.6800	60	B	2	50	
1911	1911	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1912	1912	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1913	1913	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1914	1914	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1915	1915	100247	  46.4000	-105.8500	2377.43	-999	1.8000	60	B	2	50	
1916	1916	100248	  46.4000	-105.8080	2416.93	-999	1.8000	60	B	2	50	
192	192	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
193	193	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
194	194	154273	  44.7750	-107.0170	4031.76	-999	1.8000	60	B	2	50	
195	195	155656	  44.7330	-107.1420	4298.43	-999	1.5533	60	B	2	50	
196	196	154271	  44.7750	-107.1000	4243.31	-999	1.5600	60	B	2	50	
197	197	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
198	198	154272	  44.7750	-107.0580	4110.11	-999	1.8362	60	B	2	50	
199	199	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
2	2	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
20	20	159822	  44.6080	-106.8080	4464.83	-999	1.7756	60	B	2	50	
200	200	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
201	201	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
202	202	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
203	203	154274	  44.7750	-106.9750	3941.08	-999	1.5600	60	B	2	50	
204	204	154279	  44.7750	-106.7670	4022.57	-999	1.9200	60	B	2	50	
205	205	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
206	206	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
207	207	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
208	208	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
209	209	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
21	21	148722	  44.9420	-107.3080	4371.13	-999	2.1600	60	B	2	50	
210	210	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
211	211	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
212	212	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
213	213	155660	  44.7330	-106.9750	4030.05	-999	1.8668	60	B	2	50	
214	214	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
215	215	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
216	216	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
217	217	155659	  44.7330	-107.0170	4325.20	-999	1.8000	60	B	2	50	
218	218	155656	  44.7330	-107.1420	4298.43	-999	1.7912	60	B	2	50	
219	219	155659	  44.7330	-107.0170	4325.20	-999	1.8000	60	B	2	50	
22	22	148725	  44.9420	-107.1830	3934.65	-999	1.8000	60	B	2	50	
220	220	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
221	221	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
222	222	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
223	223	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
224	224	155660	  44.7330	-106.9750	4030.05	-999	1.8493	60	B	2	50	
225	225	155659	  44.7330	-107.0170	4325.20	-999	1.8000	60	B	2	50	
226	226	159821	  44.6080	-106.8500	4499.34	-999	1.7729	60	B	2	50	
227	227	159822	  44.6080	-106.8080	4464.83	-999	1.9200	60	B	2	50	
228	228	159820	  44.6080	-106.8920	4945.67	-999	1.9200	60	B	2	50	
229	229	159817	  44.6080	-107.0170	4959.06	-999	1.6800	60	B	2	50	
23	23	148722	  44.9420	-107.3080	4371.13	-999	1.9491	60	B	2	50	
230	230	159820	  44.6080	-106.8920	4945.67	-999	1.5600	60	B	2	50	
231	231	159816	  44.6080	-107.0580	5962.60	-999	1.8000	60	B	2	50	
232	232	159816	  44.6080	-107.0580	5962.60	-999	1.8000	60	B	2	50	
233	233	159817	  44.6080	-107.0170	4959.06	-999	1.6800	60	B	2	50	
234	234	159821	  44.6080	-106.8500	4499.34	-999	1.6800	60	B	2	50	
235	235	159822	  44.6080	-106.8080	4464.83	-999	1.9200	60	B	2	50	
236	236	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
237	237	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
238	238	159821	  44.6080	-106.8500	4499.34	-999	1.6800	60	B	2	50	
239	239	159822	  44.6080	-106.8080	4464.83	-999	1.9200	60	B	2	50	
24	24	148722	  44.9420	-107.3080	4371.13	-999	1.9200	60	B	2	50	
240	240	147341	  44.9830	-107.1000	4415.49	-999	1.5600	60	B	2	50	
241	241	147342	  44.9830	-107.0580	4249.08	-999	1.5600	60	B	2	50	
242	242	147343	  44.9830	-107.0170	4106.82	-999	1.6800	60	B	2	50	
243	243	147341	  44.9830	-107.1000	4415.49	-999	1.6800	60	B	2	50	
244	244	147342	  44.9830	-107.0580	4249.08	-999	1.5600	60	B	2	50	
245	245	147343	  44.9830	-107.0170	4106.82	-999	1.6800	60	B	2	50	
246	246	147343	  44.9830	-107.0170	4106.82	-999	1.6984	60	B	2	50	
247	247	147342	  44.9830	-107.0580	4249.08	-999	1.6800	60	B	2	50	
248	248	147345	  44.9830	-106.9330	3686.88	-999	1.9200	60	B	2	50	
249	249	147345	  44.9830	-106.9330	3686.88	-999	1.9200	60	B	2	50	
25	25	148737	  44.9420	-106.6830	3814.70	-999	2.1585	60	B	2	50	
250	250	147346	  44.9830	-106.8920	3571.00	-999	1.9200	60	B	2	50	
251	251	147346	  44.9830	-106.8920	3571.00	-999	1.9200	60	B	2	50	
252	252	147340	  44.9830	-107.1420	4492.52	-999	1.6800	60	B	2	50	
253	253	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
254	254	147343	  44.9830	-107.0170	4106.82	-999	1.6800	60	B	2	50	
255	255	147343	  44.9830	-107.0170	4106.82	-999	1.6800	60	B	2	50	
256	256	147343	  44.9830	-107.0170	4106.82	-999	2.1600	60	B	2	50	
257	257	147346	  44.9830	-106.8920	3571.00	-999	1.9200	60	B	2	50	
258	258	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
259	259	147340	  44.9830	-107.1420	4492.52	-999	1.6800	60	B	2	50	
26	26	148728	  44.9420	-107.0580	4023.10	-999	2.0186	60	B	2	50	
260	260	147343	  44.9830	-107.0170	4106.82	-999	2.1600	60	B	2	50	
261	261	147345	  44.9830	-106.9330	3686.88	-999	1.9200	60	B	2	50	
262	262	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
263	263	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
264	264	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
265	265	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
266	266	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
267	267	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
268	268	148721	  44.9420	-107.3500	4500.39	-999	1.9200	60	B	2	50	
269	269	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
27	27	148730	  44.9420	-106.9750	3855.25	-999	1.9200	60	B	2	50	
270	270	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
271	271	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
272	272	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
273	273	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
274	274	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
275	275	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
276	276	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
277	277	148725	  44.9420	-107.1830	3934.65	-999	2.1600	60	B	2	50	
278	278	148721	  44.9420	-107.3500	4500.39	-999	1.9200	60	B	2	50	
279	279	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
28	28	150107	  44.9000	-107.3500	4793.31	-999	1.9200	60	B	2	50	
280	280	148723	  44.9420	-107.2670	4128.74	-999	1.9200	60	B	2	50	
281	281	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
282	282	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
283	283	148723	  44.9420	-107.2670	4128.74	-999	1.9954	60	B	2	50	
284	284	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
285	285	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
286	286	148736	  44.9420	-106.7250	3831.63	-999	2.0400	60	B	2	50	
287	287	148725	  44.9420	-107.1830	3934.65	-999	2.1600	60	B	2	50	
288	288	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
289	289	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
29	29	152881	  44.8170	-107.2670	4554.72	-999	1.4400	60	B	2	50	
290	290	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
291	291	148721	  44.9420	-107.3500	4500.39	-999	1.9200	60	B	2	50	
292	292	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
293	293	148736	  44.9420	-106.7250	3831.63	-999	2.0400	60	B	2	50	
294	294	148736	  44.9420	-106.7250	3831.63	-999	2.0400	60	B	2	50	
295	295	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
296	296	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
297	297	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
298	298	148722	  44.9420	-107.3080	4371.13	-999	1.9200	60	B	2	50	
299	299	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
3	3	152882	  44.8170	-107.2250	4371.00	-999	1.9200	60	B	2	50	
30	30	152887	  44.8170	-107.0170	4041.08	-999	1.9200	60	B	2	50	
300	300	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
301	301	148725	  44.9420	-107.1830	3934.65	-999	2.1600	60	B	2	50	
302	302	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
303	303	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
304	304	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
305	305	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
306	306	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
307	307	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
308	308	148731	  44.9420	-106.9330	3620.87	-999	1.5600	60	B	2	50	
309	309	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
31	31	152887	  44.8170	-107.0170	4041.08	-999	1.9200	60	B	2	50	
310	310	148723	  44.9420	-107.2670	4128.74	-999	1.9691	60	B	2	50	
311	311	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
312	312	148725	  44.9420	-107.1830	3934.65	-999	2.1600	60	B	2	50	
313	313	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
314	314	148722	  44.9420	-107.3080	4371.13	-999	1.5600	60	B	2	50	
315	315	148723	  44.9420	-107.2670	4128.74	-999	1.9739	60	B	2	50	
316	316	148723	  44.9420	-107.2670	4128.74	-999	1.9200	60	B	2	50	
317	317	148731	  44.9420	-106.9330	3620.87	-999	1.5600	60	B	2	50	
318	318	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
319	319	148723	  44.9420	-107.2670	4128.74	-999	1.9200	60	B	2	50	
32	32	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
320	320	148723	  44.9420	-107.2670	4128.74	-999	1.8993	60	B	2	50	
321	321	148731	  44.9420	-106.9330	3620.87	-999	1.9826	60	B	2	50	
322	322	148722	  44.9420	-107.3080	4371.13	-999	1.9303	60	B	2	50	
323	323	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
324	324	148731	  44.9420	-106.9330	3620.87	-999	1.9282	60	B	2	50	
325	325	148727	  44.9420	-107.1000	3978.61	-999	1.6800	60	B	2	50	
326	326	148736	  44.9420	-106.7250	3831.63	-999	2.0400	60	B	2	50	
327	327	148737	  44.9420	-106.6830	3814.70	-999	2.0400	60	B	2	50	
328	328	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
329	329	148737	  44.9420	-106.6830	3814.70	-999	2.0400	60	B	2	50	
33	33	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
330	330	148737	  44.9420	-106.6830	3814.70	-999	2.0400	60	B	2	50	
331	331	148726	  44.9420	-107.1420	3958.40	-999	2.1600	60	B	2	50	
332	332	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
333	333	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
334	334	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
335	335	148737	  44.9420	-106.6830	3814.70	-999	2.0400	60	B	2	50	
336	336	148737	  44.9420	-106.6830	3814.70	-999	2.0400	60	B	2	50	
337	337	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
338	338	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
339	339	148727	  44.9420	-107.1000	3978.61	-999	2.1600	60	B	2	50	
34	34	152881	  44.8170	-107.2670	4554.72	-999	1.5600	60	B	2	50	
340	340	150109	  44.9000	-107.2670	4124.41	-999	2.1377	60	B	2	50	
341	341	148723	  44.9420	-107.2670	4128.74	-999	1.8000	60	B	2	50	
342	342	148724	  44.9420	-107.2250	4006.04	-999	1.8000	60	B	2	50	
343	343	148725	  44.9420	-107.1830	3934.65	-999	1.8000	60	B	2	50	
344	344	148737	  44.9420	-106.6830	3814.70	-999	2.1457	60	B	2	50	
345	345	148728	  44.9420	-107.0580	4023.10	-999	2.1600	60	B	2	50	
346	346	148724	  44.9420	-107.2250	4006.04	-999	1.8002	60	B	2	50	
347	347	148722	  44.9420	-107.3080	4371.13	-999	2.1600	60	B	2	50	
348	348	148721	  44.9420	-107.3500	4500.39	-999	1.9200	60	B	2	50	
349	349	150111	  44.9000	-107.1830	3853.81	-999	1.8247	60	B	2	50	
35	35	152887	  44.8170	-107.0170	4041.08	-999	1.9200	60	B	2	50	
350	350	150111	  44.9000	-107.1830	3853.81	-999	2.0055	60	B	2	50	
351	351	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
352	352	150107	  44.9000	-107.3500	4793.31	-999	1.9200	60	B	2	50	
353	353	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
354	354	150107	  44.9000	-107.3500	4793.31	-999	1.9200	60	B	2	50	
355	355	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
356	356	148731	  44.9420	-106.9330	3620.87	-999	1.9200	60	B	2	50	
357	357	148733	  44.9420	-106.8500	3626.25	-999	1.9200	60	B	2	50	
358	358	150110	  44.9000	-107.2250	3978.87	-999	2.1600	60	B	2	50	
359	359	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
36	36	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
360	360	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
361	361	150119	  44.9000	-106.8500	3671.13	-999	1.9200	60	B	2	50	
362	362	154269	  44.7750	-107.1830	4582.41	-999	1.9200	60	B	2	50	
363	363	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
364	364	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
365	365	154269	  44.7750	-107.1830	4582.41	-999	1.9200	60	B	2	50	
366	366	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
367	367	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
368	368	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
369	369	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
37	37	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
370	370	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
371	371	154277	  44.7750	-106.8500	4081.50	-999	2.0816	60	B	2	50	
372	372	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
373	373	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
374	374	150119	  44.9000	-106.8500	3671.13	-999	1.9200	60	B	2	50	
375	375	150111	  44.9000	-107.1830	3853.81	-999	1.9995	60	B	2	50	
376	376	150117	  44.9000	-106.9330	3752.36	-999	1.9200	60	B	2	50	
377	377	150117	  44.9000	-106.9330	3752.36	-999	1.9200	60	B	2	50	
378	378	150108	  44.9000	-107.3080	4398.03	-999	2.1600	60	B	2	50	
379	379	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
38	38	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
380	380	150108	  44.9000	-107.3080	4398.03	-999	2.1600	60	B	2	50	
381	381	150111	  44.9000	-107.1830	3853.81	-999	2.1600	60	B	2	50	
382	382	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
383	383	150113	  44.9000	-107.1000	3815.75	-999	1.5600	60	B	2	50	
384	384	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
385	385	150119	  44.9000	-106.8500	3671.13	-999	1.9200	60	B	2	50	
386	386	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
387	387	150114	  44.9000	-107.0580	3786.35	-999	1.9200	60	B	2	50	
388	388	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
389	389	150119	  44.9000	-106.8500	3671.13	-999	1.9200	60	B	2	50	
39	39	152885	  44.8170	-107.1000	4223.23	-999	1.5600	60	B	2	50	
390	390	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
391	391	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
392	392	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
393	393	150117	  44.9000	-106.9330	3752.36	-999	1.9200	60	B	2	50	
394	394	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
395	395	150109	  44.9000	-107.2670	4124.41	-999	2.1600	60	B	2	50	
396	396	150114	  44.9000	-107.0580	3786.35	-999	1.9200	60	B	2	50	
397	397	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
398	398	150108	  44.9000	-107.3080	4398.03	-999	1.9322	60	B	2	50	
399	399	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
4	4	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
40	40	152881	  44.8170	-107.2670	4554.72	-999	1.4400	60	B	2	50	
400	400	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
401	401	150111	  44.9000	-107.1830	3853.81	-999	1.9200	60	B	2	50	
402	402	150114	  44.9000	-107.0580	3786.35	-999	1.9200	60	B	2	50	
403	403	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
404	404	150108	  44.9000	-107.3080	4398.03	-999	2.0475	60	B	2	50	
405	405	150114	  44.9000	-107.0580	3786.35	-999	1.9200	60	B	2	50	
406	406	150108	  44.9000	-107.3080	4398.03	-999	1.9219	60	B	2	50	
407	407	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
408	408	150108	  44.9000	-107.3080	4398.03	-999	2.1600	60	B	2	50	
409	409	150108	  44.9000	-107.3080	4398.03	-999	2.1600	60	B	2	50	
41	41	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
410	410	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
411	411	150111	  44.9000	-107.1830	3853.81	-999	1.9200	60	B	2	50	
412	412	150114	  44.9000	-107.0580	3786.35	-999	1.9200	60	B	2	50	
413	413	150109	  44.9000	-107.2670	4124.41	-999	2.1600	60	B	2	50	
414	414	150110	  44.9000	-107.2250	3978.87	-999	1.9200	60	B	2	50	
415	415	150111	  44.9000	-107.1830	3853.81	-999	1.9200	60	B	2	50	
416	416	150116	  44.9000	-106.9750	3724.54	-999	1.9200	60	B	2	50	
417	417	150112	  44.9000	-107.1420	3838.98	-999	1.9200	60	B	2	50	
418	418	150116	  44.9000	-106.9750	3724.54	-999	1.9200	60	B	2	50	
419	419	150113	  44.9000	-107.1000	3815.75	-999	1.9200	60	B	2	50	
42	42	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
420	420	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
421	421	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
